date,aggregation_rule,p20_source_summary,p60_source_summary,p20_n_eligible,p60_n_eligible,p20_split,p60_split,p20_fold_id,p60_fold_id,p20_proba_class_0,p60_proba_class_0,blend_proba_class_0,p20_proba_class_1,p60_proba_class_1,blend_proba_class_1,p20_proba_class_2,p60_proba_class_2,blend_proba_class_2,p20_proba_class_3,p60_proba_class_3,blend_proba_class_3,p20_proba_class_4,p60_proba_class_4,blend_proba_class_4,blend_entropy,blend_bearish_probability,blend_lambda_dynamic
2026-01-02,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.051654417893986025,0.03481884834513981,0.039869519209793675,0.18289167119535465,0.17077108331279048,0.1744072596775597,0.4365828095887832,0.21778957176855235,0.2834275431146216,0.31150791289755414,0.4026499262572525,0.375307322249343,0.017363188424321913,0.17397057031626478,0.12698835574868192,0.8824536497949418,0.2142767788873534,36.34687682262061
2026-01-05,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.059429973264512444,0.03969302582909892,0.04561411005972298,0.16029098890837803,0.17104053784710216,0.16781567316548496,0.4468441072139923,0.22693427985415565,0.29290722806210673,0.3159030813037244,0.39637498534952526,0.37223341413578503,0.0175318493093927,0.165957171120118,0.12142957457690043,0.8847229662023101,0.21342978322520795,36.38666981956191
2026-01-06,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.13023281101450493,0.040261618463436954,0.06725297622875737,0.14098337753833354,0.17185771133607794,0.16259541119675464,0.43132345189717547,0.24348668957026237,0.29983771826833633,0.2828844793620609,0.39119708846598666,0.35870330573480896,0.014575880187925154,0.15319689216423601,0.11161058857134276,0.9012737890594842,0.229848387425512,37.128812474997346
2026-01-07,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.16790166060169034,0.046528614378734755,0.08294052824562144,0.14234493715290905,0.16425926609581498,0.15768496741294322,0.4166599175098848,0.2242719391169464,0.2819883326348279,0.2617590550231705,0.4106914938089868,0.3660117621732419,0.011334429712345339,0.1542486865995171,0.11137440953336558,0.9115305740267907,0.24062549565856467,37.60077426384106
2026-01-08,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.16900302814036341,0.04760324102953075,0.08402317716278054,0.14172520264980076,0.17135261293969048,0.16246438985272355,0.4063976119949944,0.2357158452840599,0.28692037529734027,0.26954374171193823,0.4006133614502063,0.36129247552872584,0.01333041550290324,0.14471493929651252,0.10529958215842973,0.9111388308226974,0.2464875670155041,37.708222110877514
2026-01-09,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.18374729016399385,0.03390469590136619,0.0788574741801545,0.13995926677494094,0.16828933127086565,0.15979031192208826,0.3855581722224735,0.2395758996966677,0.28337058145440946,0.2767086143548751,0.3856072333538357,0.35293764765414753,0.01402665648371657,0.17262283977726484,0.12504398478920037,0.9184727922379143,0.23864778610224274,37.73477552799271
2026-01-12,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.17399256429020846,0.033543203767965296,0.07567801192463824,0.13811167706949498,0.17523976626080895,0.16410133950341477,0.3995260587050224,0.2668314203785744,0.3066398118765088,0.2736030705208993,0.34851320499241123,0.32604016465095764,0.014766629414374918,0.17587240460024023,0.1275406720444806,0.9210952600793303,0.239779351428053,37.822968530544316
2026-01-13,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.18389218703466892,0.03411725813600215,0.07904973680560216,0.12938080138528,0.17519127068780221,0.16144812989704554,0.39780628842466675,0.24960413911320334,0.2940647839066423,0.27506928680708753,0.36417994211950744,0.33744674552578147,0.013851436348296903,0.1769073899434849,0.1279906038649285,0.922461442915896,0.24049786670264772,37.87149340695035
2026-01-14,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.19974363525883249,0.043718149447734306,0.09052579519106377,0.13151677267418355,0.15248268612432514,0.14619291208928267,0.3834060451660793,0.26910575304157375,0.30339584067892544,0.2714298527652607,0.3725201079886894,0.34219303142166085,0.013903694135643803,0.1621733033976775,0.11769242061906739,0.9190838096171103,0.23671870728034644,37.711469386034686
2026-01-15,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.10642640728546697,0.03577312216574535,0.056969107701661845,0.1327115491868761,0.16775713176547657,0.15724345699189646,0.45878314014498633,0.3058236787218989,0.35171151714882515,0.28723770735089543,0.3211599161831056,0.3109832535334426,0.014841196031775191,0.16948615116377347,0.123092664624174,0.8964208175268441,0.21421256469355832,36.69477173204227
2026-01-16,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.06370489947055187,0.051212309030586274,0.05496008616257596,0.15158752670473252,0.15847569255518557,0.15640924280004967,0.4433372655709229,0.24984594124492482,0.30789333854272427,0.3236811371299779,0.3706652387076515,0.3565700082343494,0.017689171123814757,0.1698008184616519,0.12416732426030076,0.894139178991093,0.2113693289626256,36.58086605402984
2026-01-19,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.16947078025218934,0.03978096075784973,0.0786879066061516,0.1331181483238269,0.18594365758702094,0.17009600480806272,0.40705431730645014,0.3156719653421716,0.3430866709314552,0.2758796925893838,0.2962453047883291,0.2901356211286455,0.01447706152814983,0.1623581115246286,0.11799379652568495,0.9193022986922471,0.24878391141421433,37.95823569559047
2026-01-20,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.16866924389091678,0.045259721051965615,0.08228257790365096,0.13441655721213935,0.18239574031704614,0.1680019853855741,0.4139500808488189,0.29017372495199645,0.3273066317210432,0.27068002908091,0.32972007821456834,0.31200806347447085,0.012284088967214963,0.1524507354644234,0.11040074151526086,0.9179784970958194,0.25028456328922505,37.95515369317998
2026-01-21,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.13145793461093863,0.04175706143925627,0.06866732339076098,0.15772244448228992,0.14557237235867376,0.1492173939957586,0.4024058063431663,0.32009092313667953,0.3447853880986256,0.29595180001076965,0.3180118896518142,0.3113938627595008,0.012462014552835377,0.17456775341357636,0.12593603175535406,0.9066309533625914,0.21788471738651957,37.023468181795174
2026-01-22,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.09029853305427787,0.03625119210640532,0.05246539439076709,0.16829639888858938,0.14554854419587362,0.15237290060368838,0.4299177802897731,0.30838047924792095,0.3448416695604766,0.2959786304067082,0.3157283154510261,0.30980340993773076,0.015508657360651308,0.19409146899877402,0.14051662550733723,0.8992299029325298,0.20483829499445547,36.57751347320235
2026-01-23,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.138122526032114,0.04787622346249687,0.074950114233382,0.12606014155415426,0.1540554584249744,0.14565686336372835,0.4039486515783706,0.2897943267522613,0.3240406242000941,0.31726928575687807,0.3389649365164384,0.33245624128857026,0.014599395078483122,0.16930905484382913,0.12289615691422531,0.9094564623796692,0.22060697759711034,37.14855111143393
2026-01-26,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.12686912491851174,0.035109515760915685,0.06263739850819451,0.17347119314374806,0.15490053829046932,0.16047173474645296,0.38190798883736105,0.2975552685641248,0.3228610846460957,0.3048836597026984,0.32869338167553763,0.3215504650836859,0.012868033397680856,0.18374129570895253,0.13247931701557106,0.9101041379065697,0.22310913325464748,37.214786112757196
2026-01-27,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.11601551355518562,0.03124683413865717,0.0566774379636157,0.15171513099082268,0.17697406328318174,0.16939638359547401,0.4064194780448658,0.26910412753673973,0.3102987326891775,0.3128496779657019,0.33573664603660586,0.3288705556153347,0.013000199443423916,0.18693832900481552,0.13475689013639805,0.9086364881121646,0.22607382155908973,37.23738863398591
2026-01-28,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.12107643746605391,0.03230047883341328,0.058933266423205476,0.1736472825722915,0.17352329640783865,0.17356049225717454,0.3931006911613172,0.2799078937285692,0.31386573295839365,0.29913918785800186,0.3277414461594668,0.3191607686690274,0.013036400942335616,0.18652688487071203,0.13447973969219912,0.9126307269750128,0.23249375868038002,37.465643347982926
2026-01-29,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.11459038323227559,0.030461872397314578,0.05570042564780288,0.1144660107787559,0.15627855633562637,0.14373479266856523,0.4293274178409974,0.27205997149850253,0.319240205401251,0.32629940103913857,0.3669153102128602,0.3547305374607437,0.015316787108832587,0.17428428955569636,0.12659403882163722,0.8906581561168408,0.19943521831636812,36.25515826924838
2026-01-30,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.1299519121071467,0.024164292003676285,0.05590057803471742,0.11381926701675865,0.13730167282653047,0.13025695108359894,0.4225843974208829,0.2653470395711647,0.31251824692608016,0.31693383605058767,0.39659067973831474,0.3726936266319966,0.01671058740462411,0.17659631586031388,0.12863059732360696,0.8834486623867929,0.18615752911831637,35.80936714203615
2026-02-02,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.14696396798837202,0.023079137055469545,0.06024458633534029,0.129226998186872,0.14963879963758564,0.14351525920237157,0.4021173893602143,0.2643894665514522,0.30570784339408086,0.301220633855929,0.3570714328190594,0.3403161931301203,0.020471010608612717,0.2058211639364332,0.1502161179380871,0.9082299787797262,0.20375984553771187,36.78094638024739
2026-02-03,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.08062120567158375,0.015181297885718576,0.03481327022147813,0.12819137320712778,0.21014999093554254,0.18556240561701812,0.4287570729708173,0.22964813418684912,0.28938081582203956,0.3395400450294607,0.2987570070487975,0.31099191844299645,0.022890303121010442,0.24626356994309223,0.1792515898964677,0.9069295988850485,0.22037567583849624,37.080753488896136
2026-02-04,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.09133752772976603,0.01354447977045455,0.03688239415824799,0.13497273034776008,0.19253463924406272,0.17526606657517194,0.429123387058688,0.23642286079763694,0.29423301867595225,0.3228394029585129,0.3280654917437267,0.3264976651081625,0.021726951905272917,0.22943252844411915,0.16712085548246527,0.9017648480664221,0.21214846073341992,36.78709041632895
2026-02-05,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.072438289699503,0.01626854204331251,0.033119466340169657,0.14865610619341013,0.16283387995629492,0.15858054782742947,0.46112155439533015,0.23023449898809306,0.2995006156102642,0.2956044840127749,0.3260472006942249,0.31691438568978986,0.02217956569898188,0.2646158783180747,0.19188498453234684,0.8990234217075209,0.19170001416759913,36.309585826040006
2026-02-06,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.08391402508032393,0.01821151007675366,0.037922264577824744,0.12909357788527814,0.1694246944913357,0.15732535950951843,0.4195078340413561,0.18382094442351773,0.25452701130886923,0.34120909727785825,0.37696415902534675,0.3662376405011002,0.02627546571518353,0.2515786919830461,0.18398772410268732,0.8963882519809043,0.19524762408734317,36.31465878126947
2026-02-09,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.0799546972691524,0.01723782646493005,0.03605288770619676,0.1238064006086507,0.1536736711762064,0.1447134900059397,0.42513102297515115,0.22403901830864176,0.28436661970859456,0.35155613222078924,0.34433105207559567,0.34649857611915375,0.019551746926256584,0.26071843197462624,0.1883684264601153,0.8939857339140186,0.18076637771213644,35.96497090209319
2026-02-10,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.144311063266385,0.02287809897281061,0.059307988260882925,0.1436767810878575,0.1993358686601885,0.18263814238848922,0.40903280514086593,0.2792679509117816,0.31819740718050693,0.2861983535267801,0.2908629738618127,0.28946358776130293,0.016780996978111463,0.2076551075934066,0.1503928744088181,0.9234366172294644,0.24194613064937215,37.92483804372405
2026-02-11,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.17268482161726592,0.0213483983146564,0.06674932530543926,0.13247640565140315,0.16760523586125026,0.15706658679829613,0.38922433490959424,0.35561858514293254,0.365700310072931,0.2913281729937825,0.2671149423114688,0.27437891151616295,0.014286264827954157,0.1883128383696921,0.1361048663071707,0.9106108636630185,0.2238159121037354,37.24158983365017
2026-02-23,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.20937844109505657,0.025720601616468424,0.08081795346004488,0.12557870343420738,0.17044268711242788,0.15698349200896175,0.3682972187017118,0.38218804406042106,0.3780207964528083,0.2846769889433216,0.2546903418206632,0.26368633595746077,0.012068647825702711,0.16695832539001948,0.12049142212072445,0.9122375285763932,0.2378014454690066,37.561967123789955
2026-02-24,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.21543727869919302,0.01571224328046955,0.07562975390608659,0.12866870920360665,0.21382211934080533,0.1882760962996457,0.364444214107921,0.3179103773452183,0.3318705283740291,0.27606021405746195,0.2540014833801553,0.2606191025833473,0.015389583931817493,0.19855377665335144,0.14360451883689127,0.9350239574986319,0.2639058502057323,38.653715941580444
2026-02-25,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.16572654861661804,0.015895988459428214,0.06084515650658516,0.12900629562878324,0.20989072965834926,0.18562539944947948,0.4119766102147054,0.33067457853358667,0.35506518803792225,0.27882124099755384,0.27067002594910083,0.27311539046363675,0.01446930454233957,0.172868677399535,0.12534886554237637,0.9104761129234143,0.24647055595606465,37.691313942206655
2026-02-26,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.1618772083356946,0.018867658346421918,0.06177052334320373,0.15352357602112643,0.16598993886579744,0.16225003001239616,0.38502754967555575,0.45231314183648164,0.43212746418820386,0.28796083027861086,0.2097913834056109,0.2332422174675109,0.011610835689012285,0.15303787754568812,0.11060976498868538,0.8777537942868956,0.2240205533555999,36.42425592428439
2026-03-02,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.10723616963256317,0.016079936234182184,0.04342680625369648,0.12193169603285291,0.16194679791941616,0.14994226735344718,0.4535240435652725,0.34708804814611016,0.3790188467718588,0.3009956560488247,0.29029784739351316,0.2935071899901066,0.016312434720486668,0.18458737030677835,0.13410488963089084,0.8808515369504265,0.19336907360714367,35.88866989590353
2026-03-03,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.10540749052392559,0.016178294996848933,0.042947053654971916,0.11641171893810151,0.18366654386564255,0.1634900963873802,0.44895029778970874,0.30341302145521803,0.34707420435556513,0.3091077954975173,0.27848490442516705,0.2876717717468721,0.020122697250746936,0.21825723525712357,0.15881687385521054,0.9004341740450288,0.20643715004235214,36.63959735197276
2026-03-04,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.06865214942281422,0.012176608116538723,0.02911927050842137,0.12689615138859617,0.20156136300095415,0.17916179951724673,0.44629288752414537,0.2878529410152622,0.33538492496792716,0.3315611618168212,0.21541524475791657,0.25025901987558796,0.02659764984762305,0.28299384310932835,0.20607498513081676,0.9006938850936187,0.2082810700256681,36.68296852785383
2026-03-05,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.07385979706686162,0.009156549207857962,0.028567523565559062,0.11625240734381784,0.22520787868961906,0.19252123728587872,0.38111764430924927,0.25941795264512757,0.29592786014436406,0.3886505639882671,0.16678737498708146,0.23334633168743715,0.040119587291804336,0.33943024447031384,0.249637047316761,0.9103172287595939,0.22108876085143778,37.17970593601861
2026-03-06,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.06587586338095523,0.008596112233146866,0.025780037577489378,0.12314240677353121,0.23850433338677693,0.20389575540280325,0.4127696714080299,0.21156409434655465,0.27192576746499725,0.3715168396801956,0.210020041415822,0.25846908089513415,0.02669521875728807,0.3313154186176995,0.23992935865957604,0.9101446818011387,0.22967579298029261,37.34713290463432
2026-03-09,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.07231270277836277,0.010685997844798026,0.029174009324867453,0.1304522045978208,0.24899186697213077,0.2134299682598378,0.43011353089631366,0.15892325626415868,0.24028033865380516,0.3388729863231466,0.24719545926542977,0.2746987173827448,0.02824857540435615,0.3342034196534828,0.24241696637874482,0.9157448468832993,0.24260397758470525,37.74570072377659
2026-03-10,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.049738224644793716,0.011175170648109162,0.022744086847114528,0.10052477540072591,0.2395015209615782,0.1978084972933225,0.36205296574775414,0.19948087531573855,0.2482525024453432,0.4315149893471704,0.21123788582381073,0.2773210168808186,0.056169044859555844,0.33860454725076344,0.25387389653340114,0.9047941079819409,0.22055258414043705,37.030904382357264
2026-03-11,earliest,test:WF3,test:WF3,1,1,test,test,WF3,WF3,0.05273404778726778,0.011930562210089158,0.024171607883242744,0.12424944063600916,0.25521140162052675,0.2159228133251715,0.42514336397752456,0.12704123112216717,0.2164718709787744,0.364497370993215,0.3163908544611021,0.330822809420736,0.03337577660598358,0.28942595058611476,0.21261089839207542,0.8992897441132,0.24009442120841423,37.28413202699828
